archiveType,climateInterpretation_direction,climateInterpretation_seasonality,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
Wood,N/A,N/A,N/A,N/A,NAm-CoppermineRiver.Jacoby.1989,Osmwf5rI661GR6ignkP1,213.0,67.2,-115.9,Coppermine River,https://www.ncdc.noaa.gov/paleo/study/3592,PAGES 2k v2.2.0,N/A,residualChronology,PCSP,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-CoppermineRiver.Jacoby.1989,Osmwf5rI661GR6ignkP1,213.0,67.2,-115.9,Coppermine River,https://www.ncdc.noaa.gov/paleo/study/3592,PAGES 2k v2.2.0,N/A,ARSTAN,PCSP,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-CoppermineRiver.Jacoby.1989,Osmwf5rI661GR6ignkP1,213.0,67.2,-115.9,Coppermine River,https://www.ncdc.noaa.gov/paleo/study/3592,PAGES 2k v2.2.0,N/A,correlationCoefficient,PCSP,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-CoppermineRiver.Jacoby.1989,Osmwf5rI661GR6ignkP1,213.0,67.2,-115.9,Coppermine River,https://www.ncdc.noaa.gov/paleo/study/3592,PAGES 2k v2.2.0,N/A,RBAR,PCSP,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-CoppermineRiver.Jacoby.1989,Osmwf5rI661GR6ignkP1,213.0,67.2,-115.9,Coppermine River,https://www.ncdc.noaa.gov/paleo/study/3592,PAGES 2k v2.2.0,N/A,uncertainty1s,PCSP,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-CoppermineRiver.Jacoby.1989,Osmwf5rI661GR6ignkP1,213.0,67.2,-115.9,Coppermine River,https://www.ncdc.noaa.gov/paleo/study/3592,PAGES 2k v2.2.0,N/A,uncertainty1s,PCSP,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-CoppermineRiver.Jacoby.1989,Osmwf5rI661GR6ignkP1,213.0,67.2,-115.9,Coppermine River,https://www.ncdc.noaa.gov/paleo/study/3592,PAGES 2k v2.2.0,N/A,EPS,PCSP,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-CoppermineRiver.Jacoby.1989,Osmwf5rI661GR6ignkP1,213.0,67.2,-115.9,Coppermine River,https://www.ncdc.noaa.gov/paleo/study/3592,PAGES 2k v2.2.0,N/A,core,PCSP,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-KobukNoatak.King.2003,0bwV9Qx7wW5DfaO34xz4,100.0,67.1,-159.6,Kobuk/Noatak,https://www.ncdc.noaa.gov/paleo/study/3706,PAGES 2k v2.2.0,N/A,sampleCount,PCGL,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-KobukNoatak.King.2003,0bwV9Qx7wW5DfaO34xz4,100.0,67.1,-159.6,Kobuk/Noatak,https://www.ncdc.noaa.gov/paleo/study/3706,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-KobukNoatak.King.2003,0bwV9Qx7wW5DfaO34xz4,100.0,67.1,-159.6,Kobuk/Noatak,https://www.ncdc.noaa.gov/paleo/study/3706,PAGES 2k v2.2.0,N/A,segmentLength,PCGL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-KobukNoatak.King.2003,0bwV9Qx7wW5DfaO34xz4,100.0,67.1,-159.6,Kobuk/Noatak,https://www.ncdc.noaa.gov/paleo/study/3706,PAGES 2k v2.2.0,N/A,ringWidth,PCGL,cm,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-KobukNoatak.King.2003,0bwV9Qx7wW5DfaO34xz4,100.0,67.1,-159.6,Kobuk/Noatak,https://www.ncdc.noaa.gov/paleo/study/3706,PAGES 2k v2.2.0,N/A,ringWidth,PCGL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-KobukNoatak.King.2003,0bwV9Qx7wW5DfaO34xz4,100.0,67.1,-159.6,Kobuk/Noatak,https://www.ncdc.noaa.gov/paleo/study/3706,PAGES 2k v2.2.0,N/A,residualChronology,PCGL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-KobukNoatak.King.2003,0bwV9Qx7wW5DfaO34xz4,100.0,67.1,-159.6,Kobuk/Noatak,https://www.ncdc.noaa.gov/paleo/study/3706,PAGES 2k v2.2.0,N/A,ARSTAN,PCGL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-KobukNoatak.King.2003,0bwV9Qx7wW5DfaO34xz4,100.0,67.1,-159.6,Kobuk/Noatak,https://www.ncdc.noaa.gov/paleo/study/3706,PAGES 2k v2.2.0,N/A,correlationCoefficient,PCGL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-KobukNoatak.King.2003,0bwV9Qx7wW5DfaO34xz4,100.0,67.1,-159.6,Kobuk/Noatak,https://www.ncdc.noaa.gov/paleo/study/3706,PAGES 2k v2.2.0,N/A,RBAR,PCGL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-KobukNoatak.King.2003,0bwV9Qx7wW5DfaO34xz4,100.0,67.1,-159.6,Kobuk/Noatak,https://www.ncdc.noaa.gov/paleo/study/3706,PAGES 2k v2.2.0,N/A,uncertainty1s,PCGL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-KobukNoatak.King.2003,0bwV9Qx7wW5DfaO34xz4,100.0,67.1,-159.6,Kobuk/Noatak,https://www.ncdc.noaa.gov/paleo/study/3706,PAGES 2k v2.2.0,N/A,uncertainty1s,PCGL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-KobukNoatak.King.2003,0bwV9Qx7wW5DfaO34xz4,100.0,67.1,-159.6,Kobuk/Noatak,https://www.ncdc.noaa.gov/paleo/study/3706,PAGES 2k v2.2.0,N/A,EPS,PCGL,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-KobukNoatak.King.2003,0bwV9Qx7wW5DfaO34xz4,100.0,67.1,-159.6,Kobuk/Noatak,https://www.ncdc.noaa.gov/paleo/study/3706,PAGES 2k v2.2.0,N/A,core,PCGL,N/A,yr AD
Wood,positive,Annual,temperature,air@surface,Asi-BT005.Cook.2010,ZRmxHoK8ea5Yl9Ydxc7Y,2150.0,27.45,90.15,BT005,https://www.ncdc.noaa.gov/paleo/study/12488,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-BT005.Cook.2010,ZRmxHoK8ea5Yl9Ydxc7Y,2150.0,27.45,90.15,BT005,https://www.ncdc.noaa.gov/paleo/study/12488,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,May-Apr,temperature,air@surface,SAm-CentralAndes9.Mundo.2014,1sBlNAj9v6nNsbFdGSkT,1100.0,-39.33,-71.25,Central Andes composite 9,http://www.ncdc.noaa.gov/paleo/study/1003953,PAGES 2k v2.2.0,; paleoData_variableName changed - was originally C_Andes_Cluster_9_Data_Signalfree_2; paleoData_units changed - was originally unitless; climateInterpretation_seasonality changed - was originally -5 -6 -7 -8 -9 -10 -11 -12 1 2 3 13,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,SAm-CentralAndes9.Mundo.2014,1sBlNAj9v6nNsbFdGSkT,1100.0,-39.33,-71.25,Central Andes composite 9,http://www.ncdc.noaa.gov/paleo/study/1003953,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,May-Apr,temperature,air,SAm-CentralAndes9.Mundo.2014,1sBlNAj9v6nNsbFdGSkT,1100.0,-39.33,-71.25,Central Andes composite 9,http://www.ncdc.noaa.gov/paleo/study/1003953,PAGES 2k v2.2.0,composite chronology; paleoData_variableName changed - was originally C_Andes_Cluster_9_Data_20a_spline; paleoData_units changed - was originally unitless; climateInterpretation_seasonality changed - was originally -5 -6 -7 -8 -9 -10 -11 -12 1 2 3 9,ringWidth,N/A,N/A,yr AD
Wood,N/A,May-Apr,temperature,air,SAm-CentralAndes9.Mundo.2014,1sBlNAj9v6nNsbFdGSkT,1100.0,-39.33,-71.25,Central Andes composite 9,http://www.ncdc.noaa.gov/paleo/study/1003953,PAGES 2k v2.2.0,composite chronology; paleoData_variableName changed - was originally C_Andes_Cluster_9_Data_200a_spline; paleoData_units changed - was originally unitless; climateInterpretation_seasonality changed - was originally -5 -6 -7 -8 -9 -10 -11 -12 1 2 3 10,ringWidth,N/A,N/A,yr AD
Wood,N/A,May-Apr,temperature,air,SAm-CentralAndes9.Mundo.2014,1sBlNAj9v6nNsbFdGSkT,1100.0,-39.33,-71.25,Central Andes composite 9,http://www.ncdc.noaa.gov/paleo/study/1003953,PAGES 2k v2.2.0,composite chronology; paleoData_variableName changed - was originally C_Andes_Cluster_9_Data_NegExp; paleoData_units changed - was originally unitless; climateInterpretation_seasonality changed - was originally -5 -6 -7 -8 -9 -10 -11 -12 1 2 3 11,ringWidth,N/A,N/A,yr AD
Wood,N/A,May-Apr,temperature,air,SAm-CentralAndes9.Mundo.2014,1sBlNAj9v6nNsbFdGSkT,1100.0,-39.33,-71.25,Central Andes composite 9,http://www.ncdc.noaa.gov/paleo/study/1003953,PAGES 2k v2.2.0,composite chronology; paleoData_variableName changed - was originally C_Andes_Cluster_9_Data_RCS_10; paleoData_units changed - was originally unitless; climateInterpretation_seasonality changed - was originally -5 -6 -7 -8 -9 -10 -11 -12 1 2 3 12,ringWidth,N/A,N/A,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-JAPA016.Yasue.2013,B6CWMuvNNyz0QeD0CgXP,1950.0,35.73,138.22,JAPA016,https://www.ncdc.noaa.gov/paleo/study/15211,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-JAPA016.Yasue.2013,B6CWMuvNNyz0QeD0CgXP,1950.0,35.73,138.22,JAPA016,https://www.ncdc.noaa.gov/paleo/study/15211,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-CHIN049.Brauning.2013,Lv3eHeBySIJWrzYdMRUH,3500.0,31.23,96.48,CHIN049,https://www.ncdc.noaa.gov/paleo/study/15131,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-CHIN049.Brauning.2013,Lv3eHeBySIJWrzYdMRUH,3500.0,31.23,96.48,CHIN049,https://www.ncdc.noaa.gov/paleo/study/15131,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,sampleCount,PCEN,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,segmentLength,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,ringWidth,PCEN,cm,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,ringWidth,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,residualChronology,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,ARSTAN,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,correlationCoefficient,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,RBAR,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,uncertainty1s,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,uncertainty1s,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,EPS,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,core,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,sampleCount,PCEN,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,segmentLength,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,density,PCEN,g/cm3,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,MXD,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,residualChronology,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,ARSTAN,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,correlationCoefficient,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,RBAR,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,uncertainty1s,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,uncertainty1s,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,EPS,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-MeadowMountain.Wilson.2005,jlI6FDPTWxrnNE26jkaY,2100.0,50.2,-117.1,Meadow Mountain,https://www.ncdc.noaa.gov/paleo/study/5520,PAGES 2k v2.2.0,N/A,core,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-wa069.Peterson.1994,yAknYRF7yth7AeEo69Df,1925.0,48.7,-120.7,Harts Pass N1,https://www.ncdc.noaa.gov/paleo/study/4126,PAGES 2k v2.2.0,N/A,sampleCount,LALY,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-wa069.Peterson.1994,yAknYRF7yth7AeEo69Df,1925.0,48.7,-120.7,Harts Pass N1,https://www.ncdc.noaa.gov/paleo/study/4126,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-wa069.Peterson.1994,yAknYRF7yth7AeEo69Df,1925.0,48.7,-120.7,Harts Pass N1,https://www.ncdc.noaa.gov/paleo/study/4126,PAGES 2k v2.2.0,N/A,segmentLength,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-wa069.Peterson.1994,yAknYRF7yth7AeEo69Df,1925.0,48.7,-120.7,Harts Pass N1,https://www.ncdc.noaa.gov/paleo/study/4126,PAGES 2k v2.2.0,N/A,ringWidth,LALY,cm,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-wa069.Peterson.1994,yAknYRF7yth7AeEo69Df,1925.0,48.7,-120.7,Harts Pass N1,https://www.ncdc.noaa.gov/paleo/study/4126,PAGES 2k v2.2.0,N/A,ringWidth,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-wa069.Peterson.1994,yAknYRF7yth7AeEo69Df,1925.0,48.7,-120.7,Harts Pass N1,https://www.ncdc.noaa.gov/paleo/study/4126,PAGES 2k v2.2.0,N/A,residualChronology,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-wa069.Peterson.1994,yAknYRF7yth7AeEo69Df,1925.0,48.7,-120.7,Harts Pass N1,https://www.ncdc.noaa.gov/paleo/study/4126,PAGES 2k v2.2.0,N/A,ARSTAN,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-wa069.Peterson.1994,yAknYRF7yth7AeEo69Df,1925.0,48.7,-120.7,Harts Pass N1,https://www.ncdc.noaa.gov/paleo/study/4126,PAGES 2k v2.2.0,N/A,correlationCoefficient,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-wa069.Peterson.1994,yAknYRF7yth7AeEo69Df,1925.0,48.7,-120.7,Harts Pass N1,https://www.ncdc.noaa.gov/paleo/study/4126,PAGES 2k v2.2.0,N/A,RBAR,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-wa069.Peterson.1994,yAknYRF7yth7AeEo69Df,1925.0,48.7,-120.7,Harts Pass N1,https://www.ncdc.noaa.gov/paleo/study/4126,PAGES 2k v2.2.0,N/A,uncertainty1s,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-wa069.Peterson.1994,yAknYRF7yth7AeEo69Df,1925.0,48.7,-120.7,Harts Pass N1,https://www.ncdc.noaa.gov/paleo/study/4126,PAGES 2k v2.2.0,N/A,uncertainty1s,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-wa069.Peterson.1994,yAknYRF7yth7AeEo69Df,1925.0,48.7,-120.7,Harts Pass N1,https://www.ncdc.noaa.gov/paleo/study/4126,PAGES 2k v2.2.0,N/A,EPS,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-wa069.Peterson.1994,yAknYRF7yth7AeEo69Df,1925.0,48.7,-120.7,Harts Pass N1,https://www.ncdc.noaa.gov/paleo/study/4126,PAGES 2k v2.2.0,N/A,core,LALY,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,sampleCount,PCEN,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,segmentLength,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,ringWidth,PCEN,cm,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,ringWidth,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,residualChronology,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,ARSTAN,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,correlationCoefficient,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,RBAR,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,uncertainty1s,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,uncertainty1s,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,EPS,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,core,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,sampleCount,PCEN,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,segmentLength,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,density,PCEN,g/cm3,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,MXD,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,residualChronology,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-PowderRiverPass.Briffa.1996,E1FA19A8HZLbbPRTc2tu,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES 2k v2.2.0,N/A,ARSTAN,PCEN,N/A,yr AD
