index 1,index 2,ID 1,ID 2,correlation,distance (km)
4101,4296,ch2k_CO93TAR01_408,iso2k_539,1.0,0.5185313171246082
4103,4397,ch2k_CO00MAL01_412,iso2k_1010,0.9999999999999999,0.611199580068607
4107,4213,ch2k_QU96ESV01_422,iso2k_218,1.0,0.0
4108,4111,ch2k_DE13HAI01_424,ch2k_DE13HAI01_432,0.9999999999999998,0.0
4108,4523,ch2k_DE13HAI01_424,iso2k_1643,0.9999999999999998,0.3336140951120854
4109,4110,ch2k_DE13HAI01_426,ch2k_DE13HAI01_430,1.0,0.0
4111,4523,ch2k_DE13HAI01_432,iso2k_1643,0.9999999999999998,0.3336140951120854
4112,4419,ch2k_LI94SEC01_436,iso2k_1124,1.0,0.3335610731643405
4113,4114,ch2k_ZI15CLE01_438,ch2k_ZI15CLE01_440,0.9999999999999999,0.0
4117,4429,ch2k_TU01DEP01_450,iso2k_1201,1.0,0.0
4118,4287,ch2k_CO03PAL04_452,iso2k_513,1.0,0.0
4121,4151,ch2k_FL18DTO01_460,ch2k_FL18DTO02_554,0.8307245439795362,0.34539124455148484
4124,4125,ch2k_DU94URV01_468,ch2k_DU94URV01_470,1.0,0.0
4126,4292,ch2k_CO03PAL08_472,iso2k_523,1.0,0.0
4128,4129,ch2k_ZI14TUR01_480,ch2k_ZI14TUR01_482,1.0,0.0
4128,4239,ch2k_ZI14TUR01_480,iso2k_302,0.9999999994579302,0.0
4129,4239,ch2k_ZI14TUR01_482,iso2k_302,0.9999999994579302,0.0
4130,4506,ch2k_LI99CLI01_486,iso2k_1571,1.0,2.634776316918336
4131,4132,ch2k_ZI15BUN01_488,ch2k_ZI15BUN01_490,1.0,0.0
4133,4580,ch2k_FE18RUS01_492,iso2k_1861,1.0,1.0009991654937067
4137,4138,ch2k_WU13TON01_504,ch2k_WU13TON01_506,1.0,0.0
4139,4142,ch2k_KI14PAR01_510,ch2k_KI14PAR01_518,0.9999999999999999,0.0
4140,4141,ch2k_KI14PAR01_512,ch2k_KI14PAR01_516,1.0,0.0
4143,4144,ch2k_ZI14IFR02_522,ch2k_ZI14IFR02_524,1.0,0.0
4152,4178,ch2k_BA04FIJ01_558,iso2k_55,0.9999999999999999,0.5087587517215614
4155,4250,ch2k_LI06FIJ01_582,iso2k_353,1.0,0.5087587517215614
4179,4408,iso2k_58,iso2k_1068,0.9997675035800241,0.0
4189,4190,iso2k_94,iso2k_98,1.0,0.0
4197,4772,iso2k_120,sisal_253.0_171,1.0,0.06728323958312438
4202,4785,iso2k_140,sisal_278.0_184,1.0,0.0
4215,4742,iso2k_236,sisal_205.0_141,1.0,0.4690510096295847
4235,4236,iso2k_296,iso2k_298,1.0,0.0
4235,4237,iso2k_296,iso2k_299,1.0,0.0
4236,4237,iso2k_298,iso2k_299,1.0,0.0
4255,4893,iso2k_380,sisal_446.0_292,1.0,0.4944092732924204
4257,4348,iso2k_399,iso2k_806,1.0,0.0
4257,4349,iso2k_399,iso2k_811,1.0,0.0
4283,4309,iso2k_505,iso2k_579,0.9976024758754876,0.0
4295,4670,iso2k_533,sisal_115.0_69,0.9999999999999998,0.4944092732924204
4298,4300,iso2k_546,iso2k_549,0.9992915900641419,0.0
4299,4301,iso2k_547,iso2k_550,0.9996157576286442,0.0
4328,4329,iso2k_702,iso2k_705,0.9755996990643611,0.0
4341,4342,iso2k_772,iso2k_775,1.0,0.0
4345,4346,iso2k_786,iso2k_788,0.9997021095883626,0.0
4348,4349,iso2k_806,iso2k_811,1.0,0.0
4366,4915,iso2k_873,sisal_471.0_314,0.9919284483744666,2.2239525755535694
4409,4528,iso2k_1069,iso2k_1660,0.9865701575318525,0.0
4415,4564,iso2k_1107,iso2k_1817,1.0,0.0
4415,4775,iso2k_1107,sisal_271.0_174,1.0,0.44453600976202207
4426,4734,iso2k_1178,sisal_201.0_133,0.9999881881241324,0.0
4444,4445,iso2k_1283,iso2k_1286,1.0,0.0
4447,4814,iso2k_1288,sisal_329.0_213,1.0,0.36691187828569316
4448,4816,iso2k_1291,sisal_330.0_215,1.0,0.36691187828569316
4486,4800,iso2k_1495,sisal_305.0_199,1.0,0.09712205381798186
4490,4667,iso2k_1504,sisal_113.0_66,0.9999905278606608,1.3708902842296318
4499,4500,iso2k_1554,iso2k_1556,0.9995653924115724,0.0
4532,4533,iso2k_1701,iso2k_1704,1.0,0.0
4564,4775,iso2k_1817,sisal_271.0_174,1.0,0.44453600976202207
4565,4778,iso2k_1820,sisal_272.0_177,0.9999999999999999,0.44453600976202207
4566,4780,iso2k_1823,sisal_273.0_179,0.9999999999999998,0.44453600976202207
4572,4578,iso2k_1848,iso2k_1855,1.0,0.0
4573,4574,iso2k_1850,iso2k_1851,1.0,0.0
4579,4795,iso2k_1856,sisal_294.0_194,1.0,0.011028565127834428
4619,4622,sisal_46.0_18,sisal_47.0_21,1.0,0.0
4620,4623,sisal_46.0_19,sisal_47.0_22,1.0,0.0
4621,4624,sisal_46.0_20,sisal_47.0_23,0.9999999999999999,0.0
4871,5132,sisal_430.0_270,sisal_896.0_531,0.9999999999999999,0.0
4872,5134,sisal_430.0_271,sisal_896.0_533,0.9999999999999999,0.0
