"dating_id","entity_id","date_type","depth_dating","dating_thickness","lab_num","material_dated","min_weight","max_weight","uncorr_age","uncorr_age_uncert_pos","uncorr_age_uncert_neg","14C_correction","calib_used","date_used","238U_content","238U_uncertainty","232Th_content","232Th_uncertainty","230Th_content","230Th_uncertainty","230Th_232Th_ratio","230Th_232Th_ratio_uncertainty","230Th_238U_activity","230Th_238U_activity_uncertainty","234U_238U_activity","234U_238U_activity_uncertainty","ini_230Th_232Th_ratio","ini_230Th_232Th_ratio_uncertainty","decay_constant","corr_age","corr_age_uncert_pos","corr_age_uncert_neg","date_used_lin_interp","date_used_lin_reg","date_used_Bchron","date_used_Bacon","date_used_OxCal","date_used_copRa","date_used_StalAge"
4681,302,"MC-ICP-MS U/Th",226.5,NA,"SB14-8-2","calcite",NA,NA,568944,4947,4947,NA,NA,"yes",1007.3,0.1,37,2,NA,NA,511000,21800,1.15289,0.00021,1.11263168,0.00022644,0.816,0.408,"Cheng et al. 2013",568900,4900,4900,NA,NA,NA,"yes","yes",NA,"yes"
4682,302,"MC-ICP-MS U/Th",234.5,NA,"SB14-8","calcite",NA,NA,573989,4578,4578,NA,NA,"yes",1289.3,0.1,6,1,NA,NA,4132000,802700,1.154,0.00019,1.11315062,0.00020026,0.816,0.408,"Cheng et al. 2013",573900,4600,4600,NA,NA,NA,"yes","yes",NA,"yes"
4683,302,"MC-ICP-MS U/Th",240.5,NA,"SB14-7f","calcite",NA,NA,570198,4389,4389,NA,NA,"yes",1306.5,0.1,6,1,NA,NA,4086000,874500,1.15317,0.00014,1.11276601,0.00021935,0.816,0.408,"Cheng et al. 2013",570100,4400,4400,NA,NA,NA,"yes","yes",NA,"yes"
4684,302,"MC-ICP-MS U/Th",290.5,NA,"SB14-7","calcite",NA,NA,580945,4808,4808,NA,NA,"yes",752,0.1,43,1,NA,NA,334000,8400,1.15363,0.00019,1.11252663,0.00019652,0.816,0.408,"Cheng et al. 2013",580900,4800,4800,NA,NA,NA,"yes","yes",NA,"yes"
4685,302,"MC-ICP-MS U/Th",298.5,NA,"SB14-C7-2","calcite",NA,NA,584254,5757,5757,NA,NA,"yes",821.4,0.1,83,1,NA,NA,188000,2500,1.15281,0.00029,1.11178393,0.00018686,0.816,0.408,"Cheng et al. 2013",584200,5800,5800,NA,NA,NA,"yes","yes",NA,"yes"
4686,302,"MC-ICP-MS U/Th",332.5,NA,"SB14-6","calcite",NA,NA,586067,4475,4475,NA,NA,"yes",1068.7,0.1,14,1,NA,NA,1434000,111300,1.14948,0.00016,1.1093367,0.00018038,0.816,0.408,"Cheng et al. 2013",586000,4500,4500,NA,NA,NA,"yes","yes",NA,"yes"
4687,302,"MC-ICP-MS U/Th",340.5,NA,"SB14-C6-2","calcite",NA,NA,588318,5429,5429,NA,NA,"yes",1236.6,0.1,13,1,NA,NA,1751000,147000,1.14947,0.00025,1.1092207,0.00017751,0.816,0.408,"Cheng et al. 2013",588300,5400,5400,NA,NA,NA,"yes","yes",NA,"yes"
4688,302,"MC-ICP-MS U/Th",378.5,NA,"SB14-C5-2","calcite",NA,NA,598400,6157,6157,NA,NA,"yes",931.9,0.1,30,1,NA,NA,596000,23500,1.14559,0.00025,1.1060266,0.00019197,0.816,0.408,"Cheng et al. 2013",598300,6200,6200,NA,NA,NA,"yes","yes",NA,"yes"
4689,302,"MC-ICP-MS U/Th",385.5,NA,"SB14-5","calcite",NA,NA,596896,5813,5813,NA,NA,"yes",861.9,0.1,28,1,NA,NA,577000,20400,1.14509,0.00018,1.10573837,0.00021385,0.816,0.408,"Cheng et al. 2013",596800,5800,5800,NA,NA,NA,"yes","yes",NA,"yes"
4690,302,"MC-ICP-MS U/Th",404.5,NA,"SB14-C4-2","calcite",NA,NA,603098,6722,6722,NA,NA,"yes",891.2,0.1,19,1,NA,NA,885000,56300,1.14172,0.00026,1.10309558,0.00020111,0.816,0.408,"Cheng et al. 2013",603000,6700,6700,NA,NA,NA,"yes","yes",NA,"yes"
4691,302,"MC-ICP-MS U/Th",412.5,NA,"SB14-4","calcite",NA,NA,602482,5721,5721,NA,NA,"yes",1020.5,0.1,18,1,NA,NA,1047000,62300,1.13867,0.00016,1.10095702,0.00020168,0.816,0.408,"Cheng et al. 2013",602400,5700,5700,NA,NA,NA,"yes","yes",NA,"yes"
4692,302,"MC-ICP-MS U/Th",420.5,NA,"Sb14-6","calcite",NA,NA,602940,8172,8172,NA,NA,"yes",913.2,0.1,29,1,NA,NA,596000,28200,1.14112,0.00038,1.1026461,0.00018678,0.816,0.408,"Cheng et al. 2013",602900,8200,8200,NA,NA,NA,"yes","yes",NA,"yes"
4693,302,"MC-ICP-MS U/Th",451.5,NA,"SB14-3","calcite",NA,NA,604102,6300,6300,NA,NA,"yes",922.9,0.1,22,1,NA,NA,793000,45500,1.14161,0.00019,1.10297379,0.00021398,0.816,0.408,"Cheng et al. 2013",604000,6300,6300,NA,NA,NA,"yes","yes",NA,"yes"
4694,302,"MC-ICP-MS U/Th",459.5,NA,"SB14-C3-2","calcite",NA,NA,605602,6383,6383,NA,NA,"yes",1379.3,0.1,6,1,NA,NA,3996000,748500,1.13798,0.00025,1.10034984,0.00017727,0.816,0.408,"Cheng et al. 2013",605500,6400,6400,NA,NA,NA,"yes","yes",NA,"yes"
4695,302,"MC-ICP-MS U/Th",493.5,NA,"SB14-C2-3","calcite",NA,NA,611636,7112,7112,NA,NA,"yes",1240.1,0.1,27,1,NA,NA,870000,36900,1.13701,0.00022,1.09943123,0.00021126,0.816,0.408,"Cheng et al. 2013",611600,7100,7100,NA,NA,NA,"yes","yes",NA,"yes"
4696,302,"MC-ICP-MS U/Th",501.5,NA,"SB14-2","calcite",NA,NA,608214,6625,6625,NA,NA,"yes",1039.5,0.1,13,2,NA,NA,1448000,187800,1.13715,0.00017,1.09965801,0.00022,0.816,0.408,"Cheng et al. 2013",608200,6600,6600,NA,NA,NA,"yes","yes",NA,"yes"
4697,302,"MC-ICP-MS U/Th",509.5,NA,"SB14-C2-2","calcite",NA,NA,615325,8371,8371,NA,NA,"yes",886,0.1,14,1,NA,NA,1219000,132200,1.1367,0.00027,1.09907751,0.00023212,0.816,0.408,"Cheng et al. 2013",615300,8400,8400,NA,NA,NA,"yes","yes",NA,"yes"
4698,302,"MC-ICP-MS U/Th",537.5,NA,"SB14-C1-2","calcite",NA,NA,620353,10029,10029,NA,NA,"yes",1216.9,0.1,10,2,NA,NA,2294000,378300,1.13637,0.00034,1.09867136,0.00024889,0.816,0.408,"Cheng et al. 2013",620300,10000,10000,NA,NA,NA,"yes","yes",NA,"yes"
4699,302,"MC-ICP-MS U/Th",545.5,NA,"SB14-1","calcite",NA,NA,621278,6226,6226,NA,NA,"yes",1106.2,0.1,19,1,NA,NA,1109000,73100,1.1352,0.00017,1.09781454,0.00017191,0.816,0.408,"Cheng et al. 2013",621200,6200,6200,NA,NA,NA,"yes","yes",NA,"yes"
4700,302,"MC-ICP-MS U/Th",572.5,NA,"SB14-Bottom","calcite",NA,NA,622818,6432,6432,NA,NA,"yes",922.1,0.1,37,1,NA,NA,464000,13800,1.13619,0.00019,1.09845582,0.00016701,0.816,0.408,"Cheng et al. 2013",622800,6400,6400,NA,NA,NA,"yes","yes",NA,"yes"
4701,303,"MC-ICP-MS U/Th",8,NA,"SB32-21-4","calcite",NA,NA,513.3,2.7,2.7,NA,NA,"yes",922.4,0.2,78,1,NA,NA,227000,3500,1.15997,0.00018,1.1217,2e-04,0.816,0.408,"Cheng et al. 2013",513300,2700,2700,NA,NA,"yes","yes",NA,NA,"yes"
4702,303,"MC-ICP-MS U/Th",13,NA,"SB32-21-3","calcite",NA,NA,514.1,3.8,3.8,NA,NA,"yes",671.6,0.2,62,1,NA,NA,207000,4000,1.15034,2e-04,1.1147,3e-04,0.816,0.408,"Cheng et al. 2013",514100,3800,3800,NA,NA,"yes","yes",NA,NA,"yes"
4703,303,"MC-ICP-MS U/Th",20,NA,"SB32-21","calcite",NA,NA,521.7,2.8,2.8,NA,NA,"yes",567.7,0.2,312,1,NA,NA,35000,100,1.15058,0.00015,1.1142,2e-04,0.816,0.408,"Cheng et al. 2013",521600,2800,2800,NA,NA,"yes","yes",NA,NA,"yes"
4704,303,"MC-ICP-MS U/Th",27,NA,"SB32-21-2","calcite",NA,NA,524.9,3.4,3.4,NA,NA,"yes",613.1,0.2,34,1,NA,NA,340000,13100,1.14996,0.00019,1.1135,2e-04,0.816,0.408,"Cheng et al. 2013",524800,3400,3400,NA,NA,"yes","yes",NA,NA,"yes"
4705,303,"MC-ICP-MS U/Th",35,NA,"SB32-20-4","calcite",NA,NA,518.3,4.4,4.4,NA,NA,"yes",584,0.2,134,1,NA,NA,83000,600,1.15007,0.00024,1.1141,3e-04,0.816,0.408,"Cheng et al. 2013",518200,4400,4400,NA,NA,"yes","yes",NA,NA,"yes"
4706,303,"MC-ICP-MS U/Th",43,NA,"SB32-20-3","calcite",NA,NA,526.6,2.9,2.9,NA,NA,"yes",986.7,0.2,19,1,NA,NA,978000,64800,1.15948,0.00016,1.1202,2e-04,0.816,0.408,"Cheng et al. 2013",526600,2900,2900,NA,NA,"yes","yes",NA,NA,"yes"
4707,303,"MC-ICP-MS U/Th",50,NA,"SB32-20-2","calcite",NA,NA,531,3.8,3.8,NA,NA,"yes",736.1,0.2,37,1,NA,NA,374000,9200,1.15351,0.00026,1.1156,2e-04,0.816,0.408,"Cheng et al. 2013",531000,3800,3800,NA,NA,"yes","yes",NA,NA,"yes"
4708,303,"MC-ICP-MS U/Th",56,NA,"SB32-20","calcite",NA,NA,532.8,3.2,3.2,NA,NA,"yes",917.4,0.2,73,1,NA,NA,240000,3600,1.15326,0.00019,1.1152,2e-04,0.816,0.408,"Cheng et al. 2013",532700,3200,3200,NA,NA,"yes","yes",NA,NA,"yes"
4709,303,"MC-ICP-MS U/Th",59,NA,"SB32-19-7","calcite",NA,NA,533.5,3.3,3.3,NA,NA,"yes",725.8,0.2,705,1,NA,NA,20000,25,1.14982,0.00016,1.1127,2e-04,0.816,0.408,"Cheng et al. 2013",533400,3300,3300,NA,NA,"yes","yes",NA,NA,"yes"
4710,303,"MC-ICP-MS U/Th",62,NA,"SB32-19-6","calcite",NA,NA,534.6,3,3,NA,NA,"yes",817.8,0.2,280,1,NA,NA,55000,200,1.14884,0.00018,1.1119,2e-04,0.816,0.408,"Cheng et al. 2013",534500,3000,3000,NA,NA,"yes","yes",NA,NA,"yes"
4711,303,"MC-ICP-MS U/Th",68,NA,"SB32-19-5","calcite",NA,NA,535.8,3.1,3.1,NA,NA,"yes",877.6,0.2,62,1,NA,NA,270000,4400,1.14747,0.00015,1.1109,2e-04,0.816,0.408,"Cheng et al. 2013",535700,3100,3100,NA,NA,"yes","yes",NA,NA,"yes"
4712,303,"MC-ICP-MS U/Th",72,NA,"SB32-19-4","calcite",NA,NA,541.5,3.1,3.1,NA,NA,"yes",951.1,0.2,75,1,NA,NA,241000,3500,1.14953,0.00016,1.1119,2e-04,0.816,0.408,"Cheng et al. 2013",541500,3100,3100,NA,NA,"yes","yes",NA,NA,"yes"
4713,303,"MC-ICP-MS U/Th",77,NA,"SB32-19-3","calcite",NA,NA,538.7,3.3,3.3,NA,NA,"yes",1143.7,0.2,69,2,NA,NA,315000,6900,1.14863,0.00016,1.1115,2e-04,0.816,0.408,"Cheng et al. 2013",538700,3300,3300,NA,NA,"yes","yes",NA,NA,"yes"
4714,303,"MC-ICP-MS U/Th",82,NA,"SB32-19-2","calcite",NA,NA,544.8,4.1,4.1,NA,NA,"yes",986.5,0.2,95,1,NA,NA,197000,1900,1.15049,0.00027,1.1124,2e-04,0.816,0.408,"Cheng et al. 2013",544800,4100,4100,NA,NA,"yes","yes",NA,NA,"yes"
4715,303,"MC-ICP-MS U/Th",88,NA,"Sb32-19","calcite",NA,NA,552.3,4.1,4.1,NA,NA,"yes",660.9,0.2,40,1,NA,NA,310000,9100,1.14007,0.00023,1.1045,2e-04,0.816,0.408,"Cheng et al. 2013",552200,4100,4100,NA,NA,"yes","yes",NA,NA,"yes"
4716,303,"MC-ICP-MS U/Th",101,NA,"SB32-18-6","calcite",NA,NA,550.6,4,4,NA,NA,"yes",791.5,0.2,267,1,NA,NA,56000,200,1.14093,2e-04,1.1052,2e-04,0.816,0.408,"Cheng et al. 2013",550500,4000,4000,NA,NA,"yes","yes",NA,NA,"yes"
4717,303,"MC-ICP-MS U/Th",105,NA,"SB32-18-5","calcite",NA,NA,548.7,4.6,4.6,NA,NA,"yes",627.9,0.2,83,1,NA,NA,143000,2300,1.14062,0.00028,1.1051,2e-04,0.816,0.408,"Cheng et al. 2013",548700,4600,4600,NA,NA,"yes","yes",NA,NA,"yes"
4718,303,"MC-ICP-MS U/Th",110,NA,"SB32-18-4","calcite",NA,NA,550.8,4,4,NA,NA,"yes",785.7,0.2,98,1,NA,NA,151000,2000,1.14074,0.00016,1.105,2e-04,0.816,0.408,"Cheng et al. 2013",550700,4000,4000,NA,NA,"yes","yes",NA,NA,"yes"
4719,303,"MC-ICP-MS U/Th",114,NA,"SB32-18-3","calcite",NA,NA,554.7,4.3,4.3,NA,NA,"yes",810.5,0.2,73,1,NA,NA,208000,3700,1.13955,0.00025,1.104,2e-04,0.816,0.408,"Cheng et al. 2013",554600,4300,4300,NA,NA,"yes","yes",NA,NA,"yes"
4720,303,"MC-ICP-MS U/Th",118,NA,"SB32-18-2-1-f","calcite",NA,NA,565.1,5.4,5.4,NA,NA,"yes",831.3,0.2,172,1,NA,NA,91000,700,1.13846,0.00032,1.1026,2e-04,0.816,0.408,"Cheng et al. 2013",565000,5400,5400,NA,NA,"yes","yes",NA,NA,"yes"
4721,303,"MC-ICP-MS U/Th",125,NA,"SB32-18-2-1-3","calcite",NA,NA,555.6,3.8,3.8,NA,NA,"yes",848.6,0.2,18,1,NA,NA,894000,48000,1.1374,0.00017,1.1024,2e-04,0.816,0.408,"Cheng et al. 2013",555600,3800,3800,NA,NA,"yes","yes",NA,NA,"yes"
4722,303,"MC-ICP-MS U/Th",131,NA,"SB32-18-2-1-2","calcite",NA,NA,560.9,4.3,4.3,NA,NA,"yes",800.2,0.2,31,1,NA,NA,481000,16600,1.13728,0.00021,1.102,2e-04,0.816,0.408,"Cheng et al. 2013",560800,4300,4300,NA,NA,"yes","yes",NA,NA,"yes"
4723,303,"MC-ICP-MS U/Th",137,NA,"SB32-18-2-1-s","calcite",NA,NA,568.6,5.6,5.6,NA,NA,"yes",796,0.2,56,1,NA,NA,269000,4800,1.14014,0.00031,1.1036,2e-04,0.816,0.408,"Cheng et al. 2013",568600,5600,5600,NA,NA,"yes","yes",NA,NA,"yes"
4724,303,"MC-ICP-MS U/Th",142,NA,"Sb32-18","calcite",NA,NA,565,4.3,4.3,NA,NA,"yes",944.3,0.2,62,1,NA,NA,287000,6000,1.13882,0.00021,1.1028,2e-04,0.816,0.408,"Cheng et al. 2013",565000,4300,4300,NA,NA,"yes","yes",NA,NA,"yes"
4725,303,"MC-ICP-MS U/Th",147,NA,"SB32-17-7","calcite",NA,NA,560,3.7,3.7,NA,NA,"yes",1149.7,0.2,12,1,NA,NA,1864000,221000,1.14004,2e-04,1.104,2e-04,0.816,0.408,"Cheng et al. 2013",560000,3700,3700,NA,NA,"yes","yes",NA,NA,"yes"
4726,303,"MC-ICP-MS U/Th",153,NA,"SB32-17-6","calcite",NA,NA,564.9,3.9,3.9,NA,NA,"yes",1088,0.2,26,1,NA,NA,795000,38000,1.1398,0.00015,1.1035,2e-04,0.816,0.408,"Cheng et al. 2013",564800,3900,3900,NA,NA,"yes","yes",NA,NA,"yes"
4727,303,"MC-ICP-MS U/Th",158,NA,"SB32-17-5","calcite",NA,NA,571.7,3.7,3.7,NA,NA,"yes",916.3,0.2,34,1,NA,NA,508000,17000,1.13707,0.00015,1.1012,2e-04,0.816,0.408,"Cheng et al. 2013",571600,3700,3700,NA,NA,"yes","yes",NA,NA,"yes"
4728,303,"MC-ICP-MS U/Th",163,NA,"SB32-17-4","calcite",NA,NA,567.8,3.7,3.7,NA,NA,"yes",1031.1,0.2,9,1,NA,NA,2042000,226000,1.13487,0.00016,1.0999,2e-04,0.816,0.408,"Cheng et al. 2013",567700,3700,3700,NA,NA,"yes","yes",NA,NA,"yes"
4729,303,"MC-ICP-MS U/Th",168,NA,"SB32-17-3","calcite",NA,NA,569.3,4.4,4.4,NA,NA,"yes",1081.6,0.2,7,1,NA,NA,2814000,320000,1.13468,0.00015,1.0997,2e-04,0.816,0.408,"Cheng et al. 2013",569200,4400,4400,NA,NA,"yes","yes",NA,NA,"yes"
4730,303,"MC-ICP-MS U/Th",177,NA,"SB32-C17-2","calcite",NA,NA,565,3.1,3.1,NA,NA,"yes",1085.2,0.2,8,1,NA,NA,2623000,317000,1.13439,0.00011,1.0997,2e-04,0.816,0.408,"Cheng et al. 2013",564900,3100,3100,NA,NA,"yes","yes",NA,NA,"yes"
4731,303,"MC-ICP-MS U/Th",183,NA,"Sb32-C17","calcite",NA,NA,570.7,3.6,3.6,NA,NA,"yes",1257.6,0.2,12,1,NA,NA,1937000,189000,1.13746,0.00014,1.1016,2e-04,0.816,0.408,"Cheng et al. 2013",570600,3600,3600,NA,NA,"yes","yes",NA,NA,"yes"
4732,303,"MC-ICP-MS U/Th",227,NA,"SB32-16-2k","calcite",NA,NA,574.3,3.4,3.4,NA,NA,"yes",2028.6,0.2,13,1,NA,NA,2982000,232000,1.14371,0.00012,1.1058,2e-04,0.816,0.408,"Cheng et al. 2013",574300,3400,3400,NA,NA,"yes","yes",NA,NA,"yes"
4733,303,"MC-ICP-MS U/Th",236,NA,"Sb32-16","calcite",NA,NA,575.7,3.8,3.8,NA,NA,"yes",2129.1,0.2,16,1,NA,NA,2576000,195000,1.13968,0.00014,1.1029,2e-04,0.816,0.408,"Cheng et al. 2013",575700,3800,3800,NA,NA,"yes","yes",NA,NA,"yes"
4734,303,"MC-ICP-MS U/Th",274,NA,"SB32-15-2","calcite",NA,NA,571.9,4,4,NA,NA,"yes",1462.3,0.2,3,1,NA,NA,8661000,3161000,1.14203,0.00013,1.1048,2e-04,0.816,0.408,"Cheng et al. 2013",571800,4000,4000,NA,NA,"yes","yes",NA,NA,"yes"
4735,303,"MC-ICP-MS U/Th",282,NA,"SB32-15","calcite",NA,NA,572.4,4,4,NA,NA,"yes",1462.7,0.2,3,1,NA,NA,8895000,3726000,1.14182,0.00018,1.1046,2e-04,0.816,0.408,"Cheng et al. 2013",572300,4000,4000,NA,NA,"yes","yes",NA,NA,"yes"
